edition_info,url
Edição  nº 842 de 08 de junho de 1987,https://goiania.go.gov.br/Download/legislacao/diariooficial/1987/do_19870608_000000842.pdf
Edição  nº 841 de 25 de maio de 1987,https://goiania.go.gov.br/Download/legislacao/diariooficial/1987/do_19870525_000000841.pdf
Edição  nº 840 de 14 de maio de 1987,https://goiania.go.gov.br/Download/legislacao/diariooficial/1987/do_19870514_000000840.pdf
Edição  nº 839 de 30 de abril de 1987,https://goiania.go.gov.br/Download/legislacao/diariooficial/1987/do_19870430_000000839.pdf
Edição  nº 838 de 21 de abril de 1987,https://goiania.go.gov.br/Download/legislacao/diariooficial/1987/do_19870421_000000838.pdf
Edição  nº 837 de 09 de abril de 1987,https://goiania.go.gov.br/Download/legislacao/diariooficial/1987/do_19870409_000000837.pdf
Edição  nº 836 de 07 de abril de 1987,https://goiania.go.gov.br/Download/legislacao/diariooficial/1987/do_19870407_000000836.pdf
Edição  nº 835 de 20 de março de 1987,https://goiania.go.gov.br/Download/legislacao/diariooficial/1987/do_19870320_000000835.pdf
Edição  nº 834 de 04 de março de 1987,https://goiania.go.gov.br/Download/legislacao/diariooficial/1987/do_19870304_000000834.pdf
Edição  nº 833 de 19 de fevereiro de 1987,https://goiania.go.gov.br/Download/legislacao/diariooficial/1987/do_19870219_000000833.pdf
Edição  nº 832 de 04 de fevereiro de 1987,https://goiania.go.gov.br/Download/legislacao/diariooficial/1987/do_19870204_000000832.pdf
Edição  nº 831 de 22 de janeiro de 1987,https://goiania.go.gov.br/Download/legislacao/diariooficial/1987/do_19870122_000000831.pdf
Edição  nº 830 de 15 de janeiro de 1987,https://goiania.go.gov.br/Download/legislacao/diariooficial/1987/do_19870115_000000830.pdf
Edição  nº 829 de 02 de janeiro de 1987,https://goiania.go.gov.br/Download/legislacao/diariooficial/1987/do_19870102_000000829.pdf
Edição  nº 882 de 11 de agosto de 1988,https://goiania.go.gov.br/Download/legislacao/diariooficial/1988/do_19880811_000000882.pdf
Edição  nº 881 de 04 de agosto de 1988,https://goiania.go.gov.br/Download/legislacao/diariooficial/1988/do_19880804_000000881.pdf
Edição  nº 879 de 04 de julho de 1988,https://goiania.go.gov.br/Download/legislacao/diariooficial/1988/do_19880704_000000879.pdf
Edição  nº 878 de 30 de junho de 1988,https://goiania.go.gov.br/Download/legislacao/diariooficial/1988/do_19880630_000000878.pdf
Edição  nº 877 de 23 de junho de 1988,https://goiania.go.gov.br/Download/legislacao/diariooficial/1988/do_19880623_000000877.pdf
Edição  nº 876 de 17 de junho de 1988,https://goiania.go.gov.br/Download/legislacao/diariooficial/1988/do_19880617_000000876.pdf
Edição  nº 875 de 06 de junho de 1988,https://goiania.go.gov.br/Download/legislacao/diariooficial/1988/do_19880606_000000875.pdf
Edição  nº 874 de 24 de maio de 1988,https://goiania.go.gov.br/Download/legislacao/diariooficial/1988/do_19880524_000000874.pdf
Edição  nº 873 de 09 de maio de 1988,https://goiania.go.gov.br/Download/legislacao/diariooficial/1988/do_19880509_000000873.pdf
Edição  nº 872 de 27 de abril de 1988,https://goiania.go.gov.br/Download/legislacao/diariooficial/1988/do_19880427_000000872.pdf
Edição  nº 871 de 11 de abril de 1988,https://goiania.go.gov.br/Download/legislacao/diariooficial/1988/do_19880411_000000871.pdf
Edição  nº 870 de 30 de março de 1988,https://goiania.go.gov.br/Download/legislacao/diariooficial/1988/do_19880330_000000870.pdf
Edição  nº 869 de 25 de março de 1988,https://goiania.go.gov.br/Download/legislacao/diariooficial/1988/do_19880325_000000869.pdf
Edição  nº 868 de 21 de março de 1988,https://goiania.go.gov.br/Download/legislacao/diariooficial/1988/do_19880321_000000868.pdf
Edição  nº 488 de 19 de janeiro de 1977,https://goiania.go.gov.br/Download/legislacao/diariooficial/1977/do_19770119_000000488.pdf
Edição  nº 487 de 17 de janeiro de 1977,https://goiania.go.gov.br/Download/legislacao/diariooficial/1977/do_19770117_000000487.pdf
Edição  nº 486 de 12 de janeiro de 1977,https://goiania.go.gov.br/Download/legislacao/diariooficial/1977/do_19770112_000000486.pdf
Edição  nº 485 de 11 de janeiro de 1977,https://goiania.go.gov.br/Download/legislacao/diariooficial/1977/do_19770111_000000485.pdf
Edição  nº 484 de 10 de janeiro de 1977,https://goiania.go.gov.br/Download/legislacao/diariooficial/1977/do_19770110_000000484.pdf
Edição  nº 976 de 31 de dezembro de 1991,https://goiania.go.gov.br/Download/legislacao/diariooficial/1991/do_19911231_000000976.pdf
Edição  nº 975 de 31 de dezembro de 1991,https://goiania.go.gov.br/Download/legislacao/diariooficial/1991/do_19911231_000000975.pdf
Edição  nº 974 de 27 de dezembro de 1991,https://goiania.go.gov.br/Download/legislacao/diariooficial/1991/do_19911227_000000974.pdf
Edição  nº 973 de 16 de dezembro de 1991,https://goiania.go.gov.br/Download/legislacao/diariooficial/1991/do_19911216_000000973.pdf
Edição  nº 972 de 29 de novembro de 1991,https://goiania.go.gov.br/Download/legislacao/diariooficial/1991/do_19911129_000000972.pdf
Edição  nº 971 de 18 de novembro de 1991,https://goiania.go.gov.br/Download/legislacao/diariooficial/1991/do_19911118_000000971.pdf
Edição  nº 970 de 12 de novembro de 1991,https://goiania.go.gov.br/Download/legislacao/diariooficial/1991/do_19911112_000000970.pdf
Edição  nº 969 de 31 de outubro de 1991,https://goiania.go.gov.br/Download/legislacao/diariooficial/1991/do_19911031_000000969.pdf
Edição  nº 968 de 18 de outubro de 1991,https://goiania.go.gov.br/Download/legislacao/diariooficial/1991/do_19911018_000000968.pdf
Edição  nº 967 de 27 de setembro de 1991,https://goiania.go.gov.br/Download/legislacao/diariooficial/1991/do_19910927_000000967.pdf
Edição  nº 966 de 13 de setembro de 1991,https://goiania.go.gov.br/Download/legislacao/diariooficial/1991/do_19910913_000000966.pdf
Edição  nº 965 de 30 de agosto de 1991,https://goiania.go.gov.br/Download/legislacao/diariooficial/1991/do_19910830_000000965.pdf
Edição  nº 964 de 12 de agosto de 1991,https://goiania.go.gov.br/Download/legislacao/diariooficial/1991/do_19910812_000000964.pdf
Edição  nº 963 de 05 de agosto de 1991,https://goiania.go.gov.br/Download/legislacao/diariooficial/1991/do_19910805_000000963.pdf
Edição  nº 963 de 26 de julho de 1991,https://goiania.go.gov.br/Download/legislacao/diariooficial/1991/do_19910726_000000963.pdf
Edição  nº 962 de 10 de julho de 1991,https://goiania.go.gov.br/Download/legislacao/diariooficial/1991/do_19910710_000000962.pdf
Edição  nº 961 de 21 de junho de 1991,https://goiania.go.gov.br/Download/legislacao/diariooficial/1991/do_19910621_000000961.pdf
Edição  nº 960 de 07 de junho de 1991,https://goiania.go.gov.br/Download/legislacao/diariooficial/1991/do_19910607_000000960.pdf
Edição  nº 959 de 24 de maio de 1991,https://goiania.go.gov.br/Download/legislacao/diariooficial/1991/do_19910524_000000959.pdf
Edição  nº 907 de 08 de junho de 1989,https://goiania.go.gov.br/Download/legislacao/diariooficial/1989/do_19890608_000000907.pdf
Edição  nº 906 de 18 de maio de 1989,https://goiania.go.gov.br/Download/legislacao/diariooficial/1989/do_19890518_000000906.pdf
Edição  nº 905 de 13 de abril de 1989,https://goiania.go.gov.br/Download/legislacao/diariooficial/1989/do_19890413_000000905.pdf
Edição  nº 904 de 31 de março de 1989,https://goiania.go.gov.br/Download/legislacao/diariooficial/1989/do_19890331_000000904.pdf
Edição  nº 903 de 23 de março de 1989,https://goiania.go.gov.br/Download/legislacao/diariooficial/1989/do_19890323_000000903.pdf
Edição  nº 902 de 16 de março de 1989,https://goiania.go.gov.br/Download/legislacao/diariooficial/1989/do_19890316_000000902.pdf
Edição  nº 901 de 28 de fevereiro de 1989,https://goiania.go.gov.br/Download/legislacao/diariooficial/1989/do_19890228_000000901.pdf
Edição  nº 900 de 31 de janeiro de 1989,https://goiania.go.gov.br/Download/legislacao/diariooficial/1989/do_19890131_000000900.pdf
Edição  nº 899 de 16 de janeiro de 1989,https://goiania.go.gov.br/Download/legislacao/diariooficial/1989/do_19890116_000000899.pdf
Edição  nº 929 de 04 de abril de 1990,https://goiania.go.gov.br/Download/legislacao/diariooficial/1990/do_19900404_000000929.pdf
Edição  nº 928 de 15 de março de 1990,https://goiania.go.gov.br/Download/legislacao/diariooficial/1990/do_19900315_000000928.pdf
Edição  nº 927 de 28 de fevereiro de 1990,https://goiania.go.gov.br/Download/legislacao/diariooficial/1990/do_19900228_000000927.pdf
Edição  nº 926 de 15 de fevereiro de 1990,https://goiania.go.gov.br/Download/legislacao/diariooficial/1990/do_19900215_000000926.pdf
Edição  nº 925 de 31 de janeiro de 1990,https://goiania.go.gov.br/Download/legislacao/diariooficial/1990/do_19900131_000000925.pdf
Edição  nº 924 de 10 de janeiro de 1990,https://goiania.go.gov.br/Download/legislacao/diariooficial/1990/do_19900110_000000924.pdf
Edição  nº 619 de 15 de fevereiro de 1980,https://goiania.go.gov.br/Download/legislacao/diariooficial/1980/do_19800215_000000619.pdf
Edição  nº 618 de 29 de janeiro de 1980,https://goiania.go.gov.br/Download/legislacao/diariooficial/1980/do_19800129_000000618.pdf
Edição  nº 617 de 11 de janeiro de 1980,https://goiania.go.gov.br/Download/legislacao/diariooficial/1980/do_19800111_000000617.pdf
Edição  nº 616 de 02 de janeiro de 1980,https://goiania.go.gov.br/Download/legislacao/diariooficial/1980/do_19800102_000000616.pdf
,https://goiania.go.gov.br/Download/legislacao/diariooficial/1976/do_19760114_000000441-A_Suplemento.pdf
Edição  nº 354 de 10 de janeiro de 1974,https://goiania.go.gov.br/Download/legislacao/diariooficial/1974/do_19740110_000000354.pdf
Edição  nº 352 de 03 de janeiro de 1974,https://goiania.go.gov.br/Download/legislacao/diariooficial/1974/do_19740103_000000352.pdf
Edição  nº 744 de 31 de janeiro de 1984,https://goiania.go.gov.br/Download/legislacao/diariooficial/1984/do_19840131_000000744.pdf
Edição  nº 571 de 26 de março de 1979,https://goiania.go.gov.br/Download/legislacao/diariooficial/1979/do_19790326_000000571.pdf
Edição  nº 570 de 20 de março de 1979,https://goiania.go.gov.br/Download/legislacao/diariooficial/1979/do_19790320_000000570.pdf
Edição  nº 569 de 19 de março de 1979,https://goiania.go.gov.br/Download/legislacao/diariooficial/1979/do_19790319_000000569.pdf
Edição  nº 568 de 16 de março de 1979,https://goiania.go.gov.br/Download/legislacao/diariooficial/1979/do_19790316_000000568.pdf
Edição  nº 567 de 13 de março de 1979,https://goiania.go.gov.br/Download/legislacao/diariooficial/1979/do_19790313_000000567.pdf
Edição  nº 566 de 03 de março de 1979,https://goiania.go.gov.br/Download/legislacao/diariooficial/1979/do_19790303_000000566.pdf
Edição  nº 565 de 14 de fevereiro de 1979,https://goiania.go.gov.br/Download/legislacao/diariooficial/1979/do_19790214_000000565.pdf
Edição  nº 564 de 05 de fevereiro de 1979,https://goiania.go.gov.br/Download/legislacao/diariooficial/1979/do_19790205_000000564.pdf
Edição  nº 563 de 26 de janeiro de 1979,https://goiania.go.gov.br/Download/legislacao/diariooficial/1979/do_19790126_000000563.pdf
Edição  nº 562 de 05 de janeiro de 1979,https://goiania.go.gov.br/Download/legislacao/diariooficial/1979/do_19790105_000000562.pdf
Edição  nº 1016 de 30 de dezembro de 1992,https://goiania.go.gov.br/Download/legislacao/diariooficial/1992/do_19921230_000001016.pdf
Edição  nº 1014 de 28 de dezembro de 1992,https://goiania.go.gov.br/Download/legislacao/diariooficial/1992/do_19921228_000001014.pdf
Edição  nº 1013 de 15 de dezembro de 1992,https://goiania.go.gov.br/Download/legislacao/diariooficial/1992/do_19921215_000001013.pdf
Edição  nº 1012 de 14 de dezembro de 1992,https://goiania.go.gov.br/Download/legislacao/diariooficial/1992/do_19921214_000001012.pdf
Edição  nº 1011 de 07 de dezembro de 1992,https://goiania.go.gov.br/Download/legislacao/diariooficial/1992/do_19921207_000001011.pdf
Edição  nº 1010 de 30 de novembro de 1992,https://goiania.go.gov.br/Download/legislacao/diariooficial/1992/do_19921130_000001010.pdf
Edição  nº 1009 de 23 de novembro de 1992,https://goiania.go.gov.br/Download/legislacao/diariooficial/1992/do_19921123_000001009.pdf
Edição  nº 1008 de 16 de novembro de 1992,https://goiania.go.gov.br/Download/legislacao/diariooficial/1992/do_19921116_000001008.pdf
Edição  nº 1007 de 09 de novembro de 1992,https://goiania.go.gov.br/Download/legislacao/diariooficial/1992/do_19921109_000001007.pdf
Edição  nº 1006 de 03 de novembro de 1992,https://goiania.go.gov.br/Download/legislacao/diariooficial/1992/do_19921103_000001006.pdf
Edição  nº 1005 de 26 de outubro de 1992,https://goiania.go.gov.br/Download/legislacao/diariooficial/1992/do_19921026_000001005.pdf
Edição  nº 1004 de 19 de outubro de 1992,https://goiania.go.gov.br/Download/legislacao/diariooficial/1992/do_19921019_000001004.pdf
Edição  nº 1003 de 13 de outubro de 1992,https://goiania.go.gov.br/Download/legislacao/diariooficial/1992/do_19921013_000001003.pdf
Edição  nº 1002 de 05 de outubro de 1992,https://goiania.go.gov.br/Download/legislacao/diariooficial/1992/do_19921005_000001002.pdf
Edição  nº 1074 de 31 de dezembro de 1993,https://goiania.go.gov.br/Download/legislacao/diariooficial/1993/do_19931231_000001074.pdf
Edição  nº 1073 de 30 de dezembro de 1993,https://goiania.go.gov.br/Download/legislacao/diariooficial/1993/do_19931230_000001073.pdf
Edição  nº 1072 de 29 de dezembro de 1993,https://goiania.go.gov.br/Download/legislacao/diariooficial/1993/do_19931229_000001072.pdf
Edição  nº 1071 de 28 de dezembro de 1993,https://goiania.go.gov.br/Download/legislacao/diariooficial/1993/do_19931228_000001071.pdf
Edição  nº 1070 de 27 de dezembro de 1993,https://goiania.go.gov.br/Download/legislacao/diariooficial/1993/do_19931227_000001070.pdf
Edição  nº 1069 de 23 de dezembro de 1993,https://goiania.go.gov.br/Download/legislacao/diariooficial/1993/do_19931223_000001069.pdf
Edição  nº 1068 de 22 de dezembro de 1993,https://goiania.go.gov.br/Download/legislacao/diariooficial/1993/do_19931222_000001068.pdf
Edição  nº 1067 de 21 de dezembro de 1993,https://goiania.go.gov.br/Download/legislacao/diariooficial/1993/do_19931221_000001067.pdf
Edição  nº 1066 de 20 de dezembro de 1993,https://goiania.go.gov.br/Download/legislacao/diariooficial/1993/do_19931220_000001066.pdf
Edição  nº 1065 de 17 de dezembro de 1993,https://goiania.go.gov.br/Download/legislacao/diariooficial/1993/do_19931217_000001065.pdf
Edição  nº 867 de 02 de março de 1988,https://goiania.go.gov.br/Download/legislacao/diariooficial/1988/do_19880302_000000867.pdf
Edição  nº 866 de 24 de fevereiro de 1988,https://goiania.go.gov.br/Download/legislacao/diariooficial/1988/do_19880224_000000866.pdf
Edição  nº 865 de 12 de fevereiro de 1988,https://goiania.go.gov.br/Download/legislacao/diariooficial/1988/do_19880212_000000865.pdf
Edição  nº 864 de 02 de fevereiro de 1988,https://goiania.go.gov.br/Download/legislacao/diariooficial/1988/do_19880202_000000864.pdf
Edição  nº 863 de 21 de janeiro de 1988,https://goiania.go.gov.br/Download/legislacao/diariooficial/1988/do_19880121_000000863.pdf
Edição  nº 862 de 07 de janeiro de 1988,https://goiania.go.gov.br/Download/legislacao/diariooficial/1988/do_19880107_000000862.pdf
Edição  nº 1321 de 30 de dezembro de 1994,https://goiania.go.gov.br/Download/legislacao/diariooficial/1994/do_19941230_000001321.pdf
Edição  nº 1320 de 29 de dezembro de 1994,https://goiania.go.gov.br/Download/legislacao/diariooficial/1994/do_19941229_000001320.pdf
Edição  nº 958 de 15 de maio de 1991,https://goiania.go.gov.br/Download/legislacao/diariooficial/1991/do_19910515_000000958.pdf
Edição  nº 957 de 30 de abril de 1991,https://goiania.go.gov.br/Download/legislacao/diariooficial/1991/do_19910430_000000957.pdf
Edição  nº 956 de 15 de abril de 1991,https://goiania.go.gov.br/Download/legislacao/diariooficial/1991/do_19910415_000000956.pdf
Edição  nº 955 de 01 de abril de 1991,https://goiania.go.gov.br/Download/legislacao/diariooficial/1991/do_19910401_000000955.pdf
Edição  nº 954 de 15 de março de 1991,https://goiania.go.gov.br/Download/legislacao/diariooficial/1991/do_19910315_000000954.pdf
Edição  nº 953 de 28 de fevereiro de 1991,https://goiania.go.gov.br/Download/legislacao/diariooficial/1991/do_19910228_000000953.pdf
Edição  nº 952 de 15 de fevereiro de 1991,https://goiania.go.gov.br/Download/legislacao/diariooficial/1991/do_19910215_000000952.pdf
Edição  nº 951 de 25 de janeiro de 1991,https://goiania.go.gov.br/Download/legislacao/diariooficial/1991/do_19910125_000000951.pdf
Edição  nº 950 de 15 de janeiro de 1991,https://goiania.go.gov.br/Download/legislacao/diariooficial/1991/do_19910115_000000950.pdf
Edição  nº 949 de 02 de janeiro de 1991,https://goiania.go.gov.br/Download/legislacao/diariooficial/1991/do_19910102_000000949.pdf
Edição  nº 1001 de 28 de setembro de 1992,https://goiania.go.gov.br/Download/legislacao/diariooficial/1992/do_19920928_000001001.pdf
Edição  nº 1000 de 21 de setembro de 1992,https://goiania.go.gov.br/Download/legislacao/diariooficial/1992/do_19920921_000001000.pdf
Edição  nº 999 de 14 de setembro de 1992,https://goiania.go.gov.br/Download/legislacao/diariooficial/1992/do_19920914_000000999.pdf
Edição  nº 998 de 08 de setembro de 1992,https://goiania.go.gov.br/Download/legislacao/diariooficial/1992/do_19920908_000000998.pdf
Edição  nº 997 de 31 de agosto de 1992,https://goiania.go.gov.br/Download/legislacao/diariooficial/1992/do_19920831_000000997.pdf
Edição  nº 996 de 24 de agosto de 1992,https://goiania.go.gov.br/Download/legislacao/diariooficial/1992/do_19920824_000000996.pdf
Edição  nº 995 de 17 de agosto de 1992,https://goiania.go.gov.br/Download/legislacao/diariooficial/1992/do_19920817_000000995.pdf
Edição  nº 994 de 10 de agosto de 1992,https://goiania.go.gov.br/Download/legislacao/diariooficial/1992/do_19920810_000000994.pdf
Edição  nº 993 de 31 de julho de 1992,https://goiania.go.gov.br/Download/legislacao/diariooficial/1992/do_19920731_000000993.pdf
Edição  nº 992 de 22 de julho de 1992,https://goiania.go.gov.br/Download/legislacao/diariooficial/1992/do_19920722_000000992.pdf
Edição  nº 991 de 09 de julho de 1992,https://goiania.go.gov.br/Download/legislacao/diariooficial/1992/do_19920709_000000991.pdf
Edição  nº 990 de 09 de julho de 1992,https://goiania.go.gov.br/Download/legislacao/diariooficial/1992/do_19920709_000000990.pdf
Edição  nº 989 de 09 de julho de 1992,https://goiania.go.gov.br/Download/legislacao/diariooficial/1992/do_19920709_000000989.pdf
Edição  nº 988 de 08 de julho de 1992,https://goiania.go.gov.br/Download/legislacao/diariooficial/1992/do_19920708_000000988.pdf
Edição  nº 987 de 06 de julho de 1992,https://goiania.go.gov.br/Download/legislacao/diariooficial/1992/do_19920706_000000987.pdf
Edição  nº 986 de 29 de junho de 1992,https://goiania.go.gov.br/Download/legislacao/diariooficial/1992/do_19920629_000000986.pdf
Edição  nº 1064 de 16 de dezembro de 1993,https://goiania.go.gov.br/Download/legislacao/diariooficial/1993/do_19931216_000001064.pdf
Edição  nº 1063 de 15 de dezembro de 1993,https://goiania.go.gov.br/Download/legislacao/diariooficial/1993/do_19931215_000001063.pdf
Edição  nº 1062 de 14 de dezembro de 1993,https://goiania.go.gov.br/Download/legislacao/diariooficial/1993/do_19931214_000001062.pdf
Edição  nº 1061 de 13 de dezembro de 1993,https://goiania.go.gov.br/Download/legislacao/diariooficial/1993/do_19931213_000001061.pdf
Edição  nº 1060 de 10 de dezembro de 1993,https://goiania.go.gov.br/Download/legislacao/diariooficial/1993/do_19931210_000001060.pdf
Edição  nº 1059 de 09 de dezembro de 1993,https://goiania.go.gov.br/Download/legislacao/diariooficial/1993/do_19931209_000001059.pdf
Edição  nº 1058 de 08 de dezembro de 1993,https://goiania.go.gov.br/Download/legislacao/diariooficial/1993/do_19931208_000001058.pdf
Edição  nº 1057 de 07 de dezembro de 1993,https://goiania.go.gov.br/Download/legislacao/diariooficial/1993/do_19931207_000001057.pdf
Edição  nº 1056 de 06 de dezembro de 1993,https://goiania.go.gov.br/Download/legislacao/diariooficial/1993/do_19931206_000001056.pdf
Edição  nº 1055 de 03 de dezembro de 1993,https://goiania.go.gov.br/Download/legislacao/diariooficial/1993/do_19931203_000001055.pdf
Edição  nº 1054 de 26 de novembro de 1993,https://goiania.go.gov.br/Download/legislacao/diariooficial/1993/do_19931126_000001054.pdf
Edição  nº 1053 de 19 de novembro de 1993,https://goiania.go.gov.br/Download/legislacao/diariooficial/1993/do_19931119_000001053.pdf
Edição  nº 1052 de 12 de novembro de 1993,https://goiania.go.gov.br/Download/legislacao/diariooficial/1993/do_19931112_000001052.pdf
Edição  nº 1051 de 05 de novembro de 1993,https://goiania.go.gov.br/Download/legislacao/diariooficial/1993/do_19931105_000001051.pdf
Edição  nº 1050 de 29 de outubro de 1993,https://goiania.go.gov.br/Download/legislacao/diariooficial/1993/do_19931029_000001050.pdf
Edição  nº 1049 de 22 de outubro de 1993,https://goiania.go.gov.br/Download/legislacao/diariooficial/1993/do_19931022_000001049.pdf
Edição  nº 1048 de 15 de outubro de 1993,https://goiania.go.gov.br/Download/legislacao/diariooficial/1993/do_19931015_000001048.pdf
Edição  nº 1047 de 08 de outubro de 1993,https://goiania.go.gov.br/Download/legislacao/diariooficial/1993/do_19931008_000001047.pdf
Edição  nº 1046 de 06 de outubro de 1993,https://goiania.go.gov.br/Download/legislacao/diariooficial/1993/do_19931006_000001046.pdf
Edição  nº 1045 de 01 de outubro de 1993,https://goiania.go.gov.br/Download/legislacao/diariooficial/1993/do_19931001_000001045.pdf
Edição  nº 1044 de 23 de setembro de 1993,https://goiania.go.gov.br/Download/legislacao/diariooficial/1993/do_19930923_000001044.pdf
Edição  nº 1043 de 16 de setembro de 1993,https://goiania.go.gov.br/Download/legislacao/diariooficial/1993/do_19930916_000001043.pdf
Edição  nº 1042 de 09 de setembro de 1993,https://goiania.go.gov.br/Download/legislacao/diariooficial/1993/do_19930909_000001042.pdf
Edição  nº 1041 de 01 de setembro de 1993,https://goiania.go.gov.br/Download/legislacao/diariooficial/1993/do_19930901_000001041.pdf
Edição  nº 1040 de 30 de agosto de 1993,https://goiania.go.gov.br/Download/legislacao/diariooficial/1993/do_19930830_000001040.pdf
Edição  nº 1039 de 23 de agosto de 1993,https://goiania.go.gov.br/Download/legislacao/diariooficial/1993/do_19930823_000001039.pdf
Edição  nº 1038 de 17 de agosto de 1993,https://goiania.go.gov.br/Download/legislacao/diariooficial/1993/do_19930817_000001038.pdf
Edição  nº 1037 de 02 de agosto de 1993,https://goiania.go.gov.br/Download/legislacao/diariooficial/1993/do_19930802_000001037.pdf
Edição  nº 1036 de 30 de julho de 1993,https://goiania.go.gov.br/Download/legislacao/diariooficial/1993/do_19930730_000001036.pdf
Edição  nº 1035 de 15 de julho de 1993,https://goiania.go.gov.br/Download/legislacao/diariooficial/1993/do_19930715_000001035.pdf
Edição  nº 1319 de 28 de dezembro de 1994,https://goiania.go.gov.br/Download/legislacao/diariooficial/1994/do_19941228_000001319.pdf
Edição  nº 1318 de 27 de dezembro de 1994,https://goiania.go.gov.br/Download/legislacao/diariooficial/1994/do_19941227_000001318.pdf
Edição  nº 1317 de 26 de dezembro de 1994,https://goiania.go.gov.br/Download/legislacao/diariooficial/1994/do_19941226_000001317.pdf
Edição  nº 1316 de 23 de dezembro de 1994,https://goiania.go.gov.br/Download/legislacao/diariooficial/1994/do_19941223_000001316.pdf
Edição  nº 1315 de 22 de dezembro de 1994,https://goiania.go.gov.br/Download/legislacao/diariooficial/1994/do_19941222_000001315.pdf
Edição  nº 1314 de 21 de dezembro de 1994,https://goiania.go.gov.br/Download/legislacao/diariooficial/1994/do_19941221_000001314.pdf
Edição  nº 1313 de 20 de dezembro de 1994,https://goiania.go.gov.br/Download/legislacao/diariooficial/1994/do_19941220_000001313.pdf
Edição  nº 1312 de 19 de dezembro de 1994,https://goiania.go.gov.br/Download/legislacao/diariooficial/1994/do_19941219_000001312.pdf
Edição  nº 1311 de 16 de dezembro de 1994,https://goiania.go.gov.br/Download/legislacao/diariooficial/1994/do_19941216_000001311.pdf
Edição  nº 1310 de 15 de dezembro de 1994,https://goiania.go.gov.br/Download/legislacao/diariooficial/1994/do_19941215_000001310.pdf
Edição  nº 1309 de 14 de dezembro de 1994,https://goiania.go.gov.br/Download/legislacao/diariooficial/1994/do_19941214_000001309.pdf
Edição  nº 1308 de 13 de dezembro de 1994,https://goiania.go.gov.br/Download/legislacao/diariooficial/1994/do_19941213_000001308.pdf
Edição  nº 1307 de 10 de dezembro de 1994,https://goiania.go.gov.br/Download/legislacao/diariooficial/1994/do_19941210_000001307.pdf
Edição  nº 1306 de 09 de dezembro de 1994,https://goiania.go.gov.br/Download/legislacao/diariooficial/1994/do_19941209_000001306.pdf
Edição  nº 1305 de 08 de dezembro de 1994,https://goiania.go.gov.br/Download/legislacao/diariooficial/1994/do_19941208_000001305.pdf
Edição  nº 1304 de 07 de dezembro de 1994,https://goiania.go.gov.br/Download/legislacao/diariooficial/1994/do_19941207_000001304.pdf
Edição  nº 1303 de 06 de dezembro de 1994,https://goiania.go.gov.br/Download/legislacao/diariooficial/1994/do_19941206_000001303.pdf
Edição  nº 1302 de 05 de dezembro de 1994,https://goiania.go.gov.br/Download/legislacao/diariooficial/1994/do_19941205_000001302.pdf
Edição  nº 1301 de 02 de dezembro de 1994,https://goiania.go.gov.br/Download/legislacao/diariooficial/1994/do_19941202_000001301.pdf
Edição  nº 1300 de 01 de dezembro de 1994,https://goiania.go.gov.br/Download/legislacao/diariooficial/1994/do_19941201_000001300.pdf
Edição  nº 1299 de 30 de novembro de 1994,https://goiania.go.gov.br/Download/legislacao/diariooficial/1994/do_19941130_000001299.pdf
Edição  nº 1298 de 29 de novembro de 1994,https://goiania.go.gov.br/Download/legislacao/diariooficial/1994/do_19941129_000001298.pdf
Edição  nº 1297 de 28 de novembro de 1994,https://goiania.go.gov.br/Download/legislacao/diariooficial/1994/do_19941128_000001297.pdf
Edição  nº 1296 de 25 de novembro de 1994,https://goiania.go.gov.br/Download/legislacao/diariooficial/1994/do_19941125_000001296.pdf
Edição  nº 1295 de 24 de novembro de 1994,https://goiania.go.gov.br/Download/legislacao/diariooficial/1994/do_19941124_000001295.pdf
Edição  nº 1294 de 23 de novembro de 1994,https://goiania.go.gov.br/Download/legislacao/diariooficial/1994/do_19941123_000001294.pdf
Edição  nº 1293 de 22 de novembro de 1994,https://goiania.go.gov.br/Download/legislacao/diariooficial/1994/do_19941122_000001293.pdf
Edição  nº 1567 de 29 de dezembro de 1995,https://goiania.go.gov.br/Download/legislacao/diariooficial/1995/do_19951229_000001567.pdf
Edição  nº 1566 de 28 de dezembro de 1995,https://goiania.go.gov.br/Download/legislacao/diariooficial/1995/do_19951228_000001566.pdf
Edição  nº 1565 de 27 de dezembro de 1995,https://goiania.go.gov.br/Download/legislacao/diariooficial/1995/do_19951227_000001565.pdf
Edição  nº 1564 de 26 de dezembro de 1995,https://goiania.go.gov.br/Download/legislacao/diariooficial/1995/do_19951226_000001564.pdf
Edição  nº 1563 de 22 de dezembro de 1995,https://goiania.go.gov.br/Download/legislacao/diariooficial/1995/do_19951222_000001563.pdf
Edição  nº 1562 de 21 de dezembro de 1995,https://goiania.go.gov.br/Download/legislacao/diariooficial/1995/do_19951221_000001562.pdf
Edição  nº 1561 de 20 de dezembro de 1995,https://goiania.go.gov.br/Download/legislacao/diariooficial/1995/do_19951220_000001561.pdf
Edição  nº 1560 de 19 de dezembro de 1995,https://goiania.go.gov.br/Download/legislacao/diariooficial/1995/do_19951219_000001560.pdf
Edição  nº 985 de 15 de junho de 1992,https://goiania.go.gov.br/Download/legislacao/diariooficial/1992/do_19920615_000000985.pdf
Edição  nº 984 de 02 de junho de 1992,https://goiania.go.gov.br/Download/legislacao/diariooficial/1992/do_19920602_000000984.pdf
